frame_nmr,car_id,car_bbox,car_class,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1283,968,[2115.59130859375 1536.432861328125 2884.195068359375 2116.973876953125],car,[2418.384765625 1933.638427734375 2604.587646484375 1992.1395263671875],0.8113123774528503,IG65ZFX,0.8441123661032928
1284,968,[2116.9228515625 1542.9024658203125 2887.982666015625 2123.234375],car,[2424.39990234375 1940.6751708984375 2606.322509765625 2000.52978515625],0.8135947585105896,IG65ZFX,0.474371828157644
1285,968,[2116.6650390625 1544.889892578125 2890.2626953125 2126.504638671875],car,[2424.19873046875 1945.28955078125 2611.0673828125 2005.413330078125],0.8208423256874084,OG65ZFX,0.39466713651876845
1286,968,[2117.48046875 1552.2098388671875 2893.944091796875 2133.492431640625],car,[2426.0986328125 1952.4107666015625 2613.88427734375 2012.4488525390625],0.8063053488731384,NG65ZFX,0.29363437984226953
1287,968,[2119.380615234375 1559.635009765625 2899.133056640625 2139.72705078125],car,[2431.692138671875 1964.904541015625 2621.1279296875 2022.9808349609375],0.8268545269966125,NG65ZFX,0.6121926366994697
1288,968,[2122.654052734375 1564.1168212890625 2899.883056640625 2143.35205078125],car,[2425.3212890625 1967.6396484375 2619.80517578125 2026.1513671875],0.8490197658538818,VG65ZFX,0.3988768543755266
1289,968,[2123.3916015625 1570.1329345703125 2904.15771484375 2148.710693359375],car,[2429.678955078125 1974.7313232421875 2625.928466796875 2033.2152099609375],0.8387733101844788,IG65ZFX,0.503294379271334
1290,968,[2123.93798828125 1574.301025390625 2907.771484375 2152.551025390625],car,[2431.457763671875 1981.3941650390625 2627.642822265625 2039.5858154296875],0.8195315003395081,AG65ZFX,0.23722671967334416
1291,968,[2123.297607421875 1576.111328125 2910.4677734375 2152.4521484375],car,[2431.945556640625 1985.291015625 2631.63232421875 2044.43408203125],0.8133962154388428,VG65ZFX,0.3465116022593164
1292,968,[2124.99169921875 1583.296875 2915.26220703125 2153.670166015625],car,[2432.66845703125 1994.419921875 2631.6689453125 2054.167236328125],0.8076650500297546,NG65ZFX,0.3751100379819865
1293,968,[2127.35595703125 1591.0767822265625 2917.32861328125 2155.218017578125],car,[2439.95361328125 1996.824462890625 2636.642578125 2060.68212890625],0.818495512008667,IG65ZFX,0.2952614976786582
1294,968,[2129.608642578125 1593.7005615234375 2920.592041015625 2154.19384765625],car,[2439.1240234375 2002.576171875 2637.682861328125 2065.236328125],0.8087896704673767,NG65ZFX,0.7870911822970593
1295,968,[2129.4951171875 1596.978271484375 2924.031982421875 2154.40234375],car,[2443.610595703125 2018.335693359375 2639.986083984375 2073.721435546875],0.7925558686256409,1G65ZFXI,0.15325474307892598
1296,968,[2131.620361328125 1605.2890625 2928.943603515625 2155.597412109375],car,[2447.869140625 2024.8115234375 2640.37158203125 2083.6923828125],0.8000686168670654,G65ZFX,0.4623554330256575
1297,968,[2131.023193359375 1605.6234130859375 2931.125732421875 2153.750244140625],car,[2449.399658203125 2028.1666259765625 2642.073486328125 2088.93408203125],0.7957009673118591,NG65ZFX,0.3391879650750367
1298,968,[2134.666015625 1613.1510009765625 2933.69287109375 2154.537353515625],car,[2449.825439453125 2034.167724609375 2644.41162109375 2098.99658203125],0.8092353343963623,G6SZFX,0.6598575414416891
1299,968,[2135.843994140625 1619.4674072265625 2939.4921875 2153.991455078125],car,[2452.782958984375 2041.0477294921875 2651.251708984375 2105.5693359375],0.8035691380500793,NG65ZFX,0.455354113165776
1300,968,[2137.677490234375 1625.577392578125 2941.2080078125 2152.04638671875],car,[2455.359375 2048.34326171875 2645.382568359375 2111.189453125],0.7846286296844482,NG65ZFX,0.31854770063657495
1301,968,[2139.15625 1633.4737548828125 2944.949462890625 2153.150146484375],car,[2458.0791015625 2058.87255859375 2656.604248046875 2119.409423828125],0.8063801527023315,NG65ZFX,0.6517847589619519
1302,968,[2141.0625 1642.667724609375 2949.772216796875 2154.606201171875],car,[2457.61376953125 2069.21875 2653.959228515625 2127.923828125],0.7910279631614685,VG65ZFX,0.15217832825750163
1303,968,[2141.9228515625 1647.96142578125 2950.703857421875 2153.414306640625],car,[2462.124755859375 2070.644287109375 2658.263671875 2130.81884765625],0.8128816485404968,G6SZFX,0.4028713605162931
1304,968,[2143.440185546875 1654.7681884765625 2955.0634765625 2152.06689453125],car,[2462.3896484375 2076.156005859375 2664.77392578125 2138.97802734375],0.8068824410438538,OG65ZFX,0.3492350256577524
1305,968,[2144.528564453125 1661.1600341796875 2962.4951171875 2151.526123046875],car,[2457.04052734375 2085.328369140625 2666.585693359375 2147.094970703125],0.7823389172554016,NG65ZFX,0.26575802113925007
1306,968,[2146.849609375 1665.621826171875 2965.658935546875 2151.777099609375],car,[2468.94873046875 2092.682373046875 2670.24462890625 2150.06103515625],0.8151390552520752,NGGSZFXI,0.07495012787158996
1314,786,[1004.8644409179688 994.1488647460938 1639.330810546875 1597.226806640625],car,[1254.9078369140625 1407.668701171875 1410.3297119140625 1464.7412109375],0.5390485525131226,ML61OGR,0.0519401014407324
1315,786,[1004.3495483398438 995.996337890625 1638.1370849609375 1600.4156494140625],car,[1253.199951171875 1409.2545166015625 1405.2891845703125 1466.8800048828125],0.6738287806510925,ML61OGX,0.0447460073160712
1321,786,[986.8007202148438 1014.1566772460938 1633.758056640625 1631.983154296875],car,[1235.6751708984375 1435.9844970703125 1399.4842529296875 1494.2384033203125],0.3888193666934967,HL64OCY,0.41371055027982034
1322,786,[983.8305053710938 1016.6484985351562 1637.4298095703125 1637.4072265625],car,[1234.2738037109375 1442.8330078125 1396.9000244140625 1505.91796875],0.4000614881515503,MLGIOG7,0.03120745729656957
1323,786,[980.7133178710938 1021.0588989257812 1640.5399169921875 1643.1529541015625],car,[1226.953125 1444.619873046875 1393.70654296875 1510.1324462890625],0.4320320785045624,NL6J0G,0.20526239182313621
1325,786,[977.045654296875 1026.3388671875 1640.623291015625 1651.39453125],car,[1230.9268798828125 1458.4610595703125 1394.947265625 1513.4007568359375],0.455095112323761,NL64OGJ,0.24394017883876484
1326,786,[974.5964965820312 1030.8905029296875 1650.81640625 1659.5546875],car,[1222.9683837890625 1464.4727783203125 1389.822509765625 1520.1317138671875],0.566947340965271,NL64OGX,0.37924604138962337
1327,786,[971.340087890625 1033.644775390625 1655.5059814453125 1664.4263916015625],car,[1228.9332275390625 1467.1563720703125 1391.5089111328125 1525.025390625],0.394133597612381,MLS4OC?,0.09334114890653006
1328,786,[968.1257934570312 1038.7401123046875 1658.16357421875 1668.90576171875],car,[1224.28955078125 1470.8695068359375 1391.3128662109375 1529.2113037109375],0.7602936029434204,NL64OGJ,0.2804903817075111
1329,786,[964.5700073242188 1043.0030517578125 1659.0465087890625 1673.7352294921875],car,[1223.8919677734375 1481.4415283203125 1385.0423583984375 1535.26318359375],0.5487927794456482,ML64OGJ,0.22106244560283064
1330,786,[962.7897338867188 1045.12353515625 1659.494873046875 1675.0980224609375],car,[1217.829833984375 1481.5513916015625 1388.1285400390625 1539.1680908203125],0.635668933391571,NL64OGY,0.1030695453044391
1331,786,[957.9017333984375 1048.156982421875 1658.9412841796875 1681.4014892578125],car,[1213.4718017578125 1484.18115234375 1383.2117919921875 1544.846923828125],0.7745722532272339,HL6I06>,0.09176105588240543
1332,786,[955.2592163085938 1050.833984375 1656.0753173828125 1687.5194091796875],car,[1210.197021484375 1489.3590087890625 1382.5609130859375 1553.4385986328125],0.8052371740341187,6GTOC},0.17167027709613308
1333,786,[953.6260986328125 1052.1378173828125 1654.658447265625 1689.3648681640625],car,[1214.422607421875 1493.3572998046875 1383.6973876953125 1555.1011962890625],0.7609848380088806,NGIOGD,0.03308196976189619
1334,786,[952.9002075195312 1054.831787109375 1654.4451904296875 1697.1070556640625],car,[1207.3692626953125 1498.833984375 1377.840087890625 1558.77392578125],0.8072395324707031,NL63OGX,0.08393020085986079
1335,786,[948.6062622070312 1058.221435546875 1653.570556640625 1703.209716796875],car,[1205.7891845703125 1503.0369873046875 1377.897705078125 1563.936767578125],0.8083155155181885,MLEL0G3,0.0904567681096356
1336,786,[946.5231323242188 1060.1441650390625 1653.3248291015625 1708.202392578125],car,[1203.367431640625 1507.0894775390625 1378.20166015625 1566.15087890625],0.8303408622741699,ML64OGR,0.1735438044658974
1337,786,[942.65625 1065.9207763671875 1651.6136474609375 1715.9927978515625],car,[1203.294921875 1516.4505615234375 1380.524169921875 1576.3729248046875],0.8239505887031555,ML64OGYT,0.34947464596782624
1338,786,[939.3318481445312 1068.7491455078125 1650.4583740234375 1719.7012939453125],car,[1198.8486328125 1521.7830810546875 1376.6474609375 1581.9779052734375],0.8251131176948547,NL64OGR,0.47972961069722325
1339,786,[936.2339477539062 1071.5162353515625 1649.12255859375 1721.98095703125],car,[1200.1907958984375 1526.5196533203125 1371.1527099609375 1582.6195068359375],0.7911297082901001,NL64OGX,0.4282474189617813
1340,786,[932.7593383789062 1074.3284912109375 1647.929443359375 1727.2862548828125],car,[1198.146728515625 1532.627685546875 1361.7847900390625 1587.564453125],0.6578897833824158,ML64OGX,0.5505549541322412
1341,786,[930.6975708007812 1077.98828125 1646.713134765625 1736.71728515625],car,[1194.36328125 1536.1842041015625 1366.6270751953125 1595.3719482421875],0.7822346687316895,NG4OGX,0.5812863561109202
1342,786,[929.2518310546875 1078.39892578125 1646.736083984375 1739.385009765625],car,[1191.0052490234375 1538.1650390625 1366.8431396484375 1601.233154296875],0.8032506108283997,NL64OGX,0.47392924204948284
1343,786,[925.8653564453125 1082.7574462890625 1645.5445556640625 1746.733154296875],car,[1184.6092529296875 1545.0697021484375 1362.380126953125 1604.4163818359375],0.7763326168060303,NL64OGX,0.38182175530054757
1344,786,[921.2017211914062 1088.5487060546875 1644.0382080078125 1752.3994140625],car,[1182.1651611328125 1549.7193603515625 1359.804931640625 1610.4547119140625],0.8148043751716614,N64OGX,0.6702631246584922
1344,970,[652.7041015625 1669.6148681640625 1468.8623046875 2155.13623046875],car,[920.5538330078125 2064.640625 1168.216796875 2141.53564453125],0.6544608473777771,LL61PZS,0.9800369023199049
1345,786,[918.7977294921875 1091.3460693359375 1643.628173828125 1756.00537109375],car,[1189.4871826171875 1556.5751953125 1359.2105712890625 1612.78271484375],0.8144998550415039,NL64OGX,0.4861549955988081
1345,970,[651.7647094726562 1672.8431396484375 1466.564453125 2154.95703125],car,[916.2013549804688 2051.849853515625 1165.8114013671875 2147.855712890625],0.7645117044448853,LJUY,0.0675538033246994
1346,786,[916.9863891601562 1095.80419921875 1642.2547607421875 1762.118896484375],car,[1184.1036376953125 1561.1788330078125 1354.5283203125 1621.4219970703125],0.8335490822792053,ML64OCX,0.2507522807571094
1346,970,[647.5258178710938 1678.731689453125 1465.8619384765625 2155.447265625],car,[883.377197265625 2066.326904296875 1170.73388671875 2154.1875],0.6500750184059143,MNDEL,0.00018916939661658123
1347,786,[912.9796142578125 1100.1282958984375 1640.928466796875 1770.170166015625],car,[1179.33154296875 1569.8306884765625 1356.5106201171875 1630.1650390625],0.8255972266197205,NL64OGY,0.44865263239400255
1348,786,[911.2308959960938 1102.288330078125 1639.77197265625 1772.3614501953125],car,[1180.7515869140625 1575.3248291015625 1352.6336669921875 1632.2728271484375],0.7883259057998657,NL64OCX,0.24490671056418578
1349,786,[905.5260009765625 1106.5386962890625 1637.869873046875 1779.6258544921875],car,[1183.6219482421875 1581.0963134765625 1348.1583251953125 1638.5540771484375],0.8079230785369873,NL64OGX,0.23412314207312532
1350,786,[901.9345703125 1109.6314697265625 1635.9765625 1787.6630859375],car,[1173.35107421875 1586.28857421875 1347.4744873046875 1647.7340087890625],0.8298717737197876,NL640G7,0.5054156403367063
1351,786,[899.9887084960938 1111.6942138671875 1635.4666748046875 1791.168701171875],car,[1169.1395263671875 1590.087158203125 1345.57666015625 1650.6719970703125],0.8153313398361206,NL64OGY,0.14698528851009926
1352,786,[896.924072265625 1116.0540771484375 1634.779052734375 1798.4283447265625],car,[1164.274658203125 1596.1563720703125 1340.5748291015625 1655.2862548828125],0.8304300308227539,NL64OGX,0.20819033065214396
1353,786,[890.80322265625 1121.1470947265625 1632.968017578125 1805.3466796875],car,[1162.1591796875 1602.0545654296875 1339.7764892578125 1661.1954345703125],0.8187177181243896,NL64OGY,0.3566225221088709
1354,786,[888.7362670898438 1125.188232421875 1631.7491455078125 1808.6876220703125],car,[1165.5018310546875 1606.1898193359375 1341.3603515625 1667.1903076171875],0.8261866569519043,NL64OGX,0.3931329411000796
1355,786,[884.9736328125 1129.99462890625 1629.7137451171875 1814.1072998046875],car,[1160.1268310546875 1611.6617431640625 1337.44873046875 1673.0870361328125],0.8299058675765991,KL64OG?,0.18542022883673914
1356,786,[881.958740234375 1135.3397216796875 1628.4150390625 1823.106201171875],car,[1157.6024169921875 1624.01806640625 1337.1864013671875 1681.51171875],0.7968357801437378,HL64OGX,0.12303395036548379
1357,786,[880.7074584960938 1139.390625 1627.7862548828125 1828.1661376953125],car,[1152.9688720703125 1626.9013671875 1339.2960205078125 1684.7279052734375],0.7702048420906067,KL64OGX,0.09419132480776235
1358,786,[879.284912109375 1142.2501220703125 1626.2149658203125 1835.812744140625],car,[1153.1527099609375 1631.4173583984375 1332.800048828125 1690.4351806640625],0.8290483355522156,ML6AGX,0.13388860638545663
1359,786,[871.3529052734375 1147.7681884765625 1624.3057861328125 1845.0706787109375],car,[1146.749267578125 1637.13330078125 1329.2508544921875 1697.4727783203125],0.8151949048042297,M64OCX,0.15273472701823837
1360,786,[868.5353393554688 1150.9326171875 1624.3031005859375 1848.5528564453125],car,[1142.1636962890625 1639.659423828125 1327.9736328125 1701.55419921875],0.8105418682098389,NL64OGX,0.1608277862043656
1361,786,[863.2696533203125 1155.53466796875 1623.4781494140625 1855.2491455078125],car,[1143.72509765625 1645.05615234375 1326.4515380859375 1707.142822265625],0.809918224811554,NL64OGZ,0.08426803085726392
1362,786,[859.5997924804688 1160.26904296875 1621.6590576171875 1861.9400634765625],car,[1142.2646484375 1653.8533935546875 1323.06884765625 1715.983642578125],0.8386892080307007,ML64OC?,0.2577383402140392
1363,786,[856.6256103515625 1164.044189453125 1621.0693359375 1867.2532958984375],car,[1137.224853515625 1658.74658203125 1322.5726318359375 1719.61962890625],0.847478449344635,NL64OGX,0.3747647240788602
1364,786,[854.2908935546875 1168.7557373046875 1620.0234375 1874.62939453125],car,[1135.7479248046875 1670.9923095703125 1318.8848876953125 1729.4329833984375],0.7693003416061401,NL64OGY,0.10618610652285172
1365,786,[849.0120239257812 1174.050048828125 1616.80419921875 1882.94580078125],car,[1130.64501953125 1678.97900390625 1312.0396728515625 1733.3463134765625],0.7946802377700806,NL640G7,0.26076714599177225
1366,786,[846.4344482421875 1175.8648681640625 1616.0714111328125 1886.6514892578125],car,[1129.733154296875 1678.309326171875 1314.222900390625 1738.5675048828125],0.832406759262085,NL64OGX,0.4009731463438687
1367,786,[842.3624877929688 1180.7034912109375 1600.18798828125 1890.1898193359375],car,[1123.889404296875 1684.6153564453125 1306.6455078125 1747.1187744140625],0.831630527973175,N64OGX,0.19106855544131707
1368,786,[838.7459716796875 1186.3685302734375 1597.5794677734375 1897.4002685546875],car,[1115.42626953125 1690.0250244140625 1303.404541015625 1752.1014404296875],0.8206585645675659,NL64OGX,0.2021457441568396
1368,1038,[2401.66162109375 1671.47314453125 3159.99609375 2153.74853515625],car,[2554.40673828125 2081.260986328125 2894.431396484375 2145.78515625],0.6757327914237976,@FOSVIJ,0.11517630935601969
1369,786,[835.77880859375 1189.9490966796875 1589.10400390625 1903.3519287109375],car,[1113.747314453125 1691.8450927734375 1305.768310546875 1756.675048828125],0.8076983690261841,NL64OGX,0.2859699726925444
1369,1038,[2402.134033203125 1676.6990966796875 3163.574462890625 2153.9658203125],car,[2637.119384765625 2079.356201171875 2897.236572265625 2146.80908203125],0.6787481307983398,@FOSVRJ,0.1930466491765575
1370,786,[828.337646484375 1194.5098876953125 1578.279541015625 1911.260986328125],car,[1112.2613525390625 1697.6942138671875 1298.474853515625 1765.5853271484375],0.8155280351638794,NL64OGX,0.33019879373137534
1370,1038,[2403.391357421875 1683.6324462890625 3167.434326171875 2153.752685546875],car,[2680.01123046875 2091.702392578125 2892.23291015625 2150.839599609375],0.6461954116821289,@FOSVRJ,0.23119608015724258
